63826,Braggadocio,Missouri,MO,Pemiscot,36.1753,-89.8295
63862,Lilbourn,Missouri,MO,New Madrid,36.5853,-89.6112
63901,Poplar Bluff,Missouri,MO,Butler,36.7662,-90.4166
63931,Briar,Missouri,MO,Ripley,36.661,-90.8508
63937,Ellsinore,Missouri,MO,Carter,36.9453,-90.7485
63938,Fagus,Missouri,MO,Butler,36.5114,-90.267
63941,Fremont,Missouri,MO,Carter,36.9172,-91.144
64001,Alma,Missouri,MO,Lafayette,39.1048,-93.5429
64002,Lees Summit,Missouri,MO,Jackson,38.9285,-94.3983
64017,Camden,Missouri,MO,Ray,39.2048,-94.0259
64018,Camden Point,Missouri,MO,Platte,39.4515,-94.7444
64019,Centerview,Missouri,MO,Johnson,38.7897,-93.8702
64048,Holt,Missouri,MO,Clay,39.4289,-94.3689
64150,Riverside,Missouri,MO,Platte,39.1776,-94.6321
64402,Albany,Missouri,MO,Gentry,40.2513,-94.327
64421,Amazonia,Missouri,MO,Andrew,39.9092,-94.9113
64422,Amity,Missouri,MO,DeKalb,39.8837,-94.5136
64423,Barnard,Missouri,MO,Nodaway,40.1862,-94.8056
64428,Burlington Junction,Missouri,MO,Nodaway,40.4475,-95.063
64437,Craig,Missouri,MO,Holt,40.1267,-95.3291
64482,Rock Port,Missouri,MO,Atchison,40.4306,-95.5274
64601,Chillicothe,Missouri,MO,Livingston,39.7966,-93.5509
64620,Altamont,Missouri,MO,Daviess,39.896,-94.0897
64622,Bogard,Missouri,MO,Carroll,39.4994,-93.5374
64630,Browning,Missouri,MO,Linn,40.029,-93.1607
64637,Cowgill,Missouri,MO,Caldwell,39.5643,-93.9295
64642,Gilman City,Missouri,MO,Daviess,40.145,-93.832
64645,Harris,Missouri,MO,Sullivan,40.3075,-93.3501
64660,Mendon,Missouri,MO,Chariton,39.5828,-93.0892
64701,Harrisonville,Missouri,MO,Cass,38.6419,-94.3285
64722,Amoret,Missouri,MO,Bates,38.2605,-94.5734
64724,Appleton City,Missouri,MO,St. Clair,38.1848,-94.0229
64728,Bronaugh,Missouri,MO,Vernon,37.69,-94.486
64735,Clinton,Missouri,MO,Henry,38.4018,-93.785
64738,Collins,Missouri,MO,St. Clair,37.881,-93.6608
64744,El Dorado Springs,Missouri,MO,Cedar,37.8652,-94.0124
64748,Golden City,Missouri,MO,Barton,37.3995,-94.1027
64765,Metz,Missouri,MO,Vernon,37.9975,-94.4433
64801,Joplin,Missouri,MO,Jasper,37.0969,-94.5051
64831,Anderson,Missouri,MO,McDonald,36.6506,-94.4436
64842,Fairview,Missouri,MO,Newton,36.8254,-94.0912
64859,Reeds,Missouri,MO,Jasper,37.1225,-94.1613
65001,Argyle,Missouri,MO,Osage,38.2986,-92.0155
65010,Ashland,Missouri,MO,Boone,38.7878,-92.2537
65011,Barnett,Missouri,MO,Morgan,38.3967,-92.6686
65014,Bland,Missouri,MO,Gasconade,38.3074,-91.6263
65017,Brumley,Missouri,MO,Miller,38.0709,-92.4747
65036,Gasconade,Missouri,MO,Gasconade,38.6703,-91.5592
65042,High Point,Missouri,MO,Moniteau,38.6749,-92.6109
65230,Armstrong,Missouri,MO,Howard,39.2566,-92.709
65233,Boonville,Missouri,MO,Cooper,38.9536,-92.745
65240,Centralia,Missouri,MO,Boone,39.1961,-92.1472
65258,Holliday,Missouri,MO,Monroe,39.4904,-92.1318
65301,Sedalia,Missouri,MO,Pettis,38.6961,-93.2323
65324,Climax Springs,Missouri,MO,Camden,38.1396,-92.9537
65338,Lincoln,Missouri,MO,Benton,38.4073,-93.3668
65344,Miami,Missouri,MO,Saline,39.2821,-93.1968
65401,Rolla,Missouri,MO,Phelps,37.9485,-91.7603
65436,Beulah,Missouri,MO,Phelps,37.6158,-91.9064
65438,Birch Tree,Missouri,MO,Shannon,36.9476,-91.5008
65446,Cherryville,Missouri,MO,Crawford,37.8066,-91.2348
65453,Cuba,Missouri,MO,Crawford,38.0926,-91.4081
65463,Eldridge,Missouri,MO,Laclede,37.8346,-92.7382
65464,Elk Creek,Missouri,MO,Texas,37.1878,-91.9134
65470,Falcon,Missouri,MO,Laclede,37.6061,-92.3466
65484,Huggins,Missouri,MO,Texas,37.3538,-92.2153
65501,Jadwin,Missouri,MO,Dent,37.4867,-91.571
65584,Saint Robert,Missouri,MO,Pulaski,37.8283,-92.131
65590,Long Lane,Missouri,MO,Dallas,37.5808,-92.9309
65601,Aldrich,Missouri,MO,Polk,37.5057,-93.5576
65605,Aurora,Missouri,MO,Lawrence,36.9709,-93.718
65608,Ava,Missouri,MO,Douglas,36.9407,-92.6765
65609,Bakersfield,Missouri,MO,Ozark,36.5332,-92.1507
65611,Blue Eye,Missouri,MO,Stone,36.5493,-93.3388
65612,Bois D Arc,Missouri,MO,Greene,37.2214,-93.5447
65618,Brixey,Missouri,MO,Ozark,36.759,-92.4026
65629,Chadwick,Missouri,MO,Christian,36.922,-93.0451
65636,Diggins,Missouri,MO,Webster,37.1726,-92.8543
65641,Eagle Rock,Missouri,MO,Barry,36.548,-93.7336
65668,Hermitage,Missouri,MO,Hickory,37.8969,-93.2979
65688,Brandsville,Missouri,MO,Howell,36.6488,-91.6976
65690,Couch,Missouri,MO,Oregon,36.5853,-91.2724
65729,Pontiac,Missouri,MO,Ozark,36.5156,-92.6038
65744,Rueter,Missouri,MO,Taney,36.6314,-92.9188
65809,Springfield,Missouri,MO,Greene,37.1852,-93.2057
66002,Atchison,Kansas,KS,Atchison,39.5594,-95.1304
66006,Baldwin City,Kansas,KS,Douglas,38.7953,-95.2276
66010,Blue Mound,Kansas,KS,Linn,38.0908,-95.0053
66013,Bucyrus,Kansas,KS,Miami,38.7283,-94.6887
66026,Fontana,Kansas,KS,Miami,38.4102,-94.8718
66032,Garnett,Kansas,KS,Anderson,38.2859,-95.2594
66035,Highland,Kansas,KS,Doniphan,39.8608,-95.2583
66050,Lecompton,Kansas,KS,Douglas,39.0154,-95.4392
66058,Muscotah,Kansas,KS,Atchison,39.5388,-95.5175
66086,Tonganoxie,Kansas,KS,Leavenworth,39.1026,-95.1051
66401,Alma,Kansas,KS,Wabaunsee,39.0092,-96.2923
66402,Auburn,Kansas,KS,Shawnee,38.9167,-95.8199
66403,Axtell,Kansas,KS,Marshall,39.8707,-96.2676
66411,Blue Rapids,Kansas,KS,Marshall,39.675,-96.6359
66417,Corning,Kansas,KS,Nemaha,39.6572,-96.0294
66418,Delia,Kansas,KS,Jackson,39.2655,-95.9608
66425,Fairview,Kansas,KS,Brown,39.8445,-95.711
66441,Junction City,Kansas,KS,Geary,39.0299,-96.8396
66449,Leonardville,Kansas,KS,Riley,39.3644,-96.8589
66451,Lyndon,Kansas,KS,Osage,38.6356,-95.6802
66518,Oketo,Kansas,KS,Marshall,39.9598,-96.6235
66549,Westmoreland,Kansas,KS,Pottawatomie,39.4138,-96.4374
66710,Altoona,Kansas,KS,Wilson,37.5197,-95.6483
66724,Cherokee,Kansas,KS,Crawford,37.3694,-94.8424
66732,Elsmore,Kansas,KS,Allen,37.8035,-95.1546
66758,Neosho Falls,Kansas,KS,Woodson,37.9669,-95.5497
66771,Saint Paul,Kansas,KS,Neosho,37.518,-95.1688
66777,Toronto,Kansas,KS,Woodson,37.7953,-95.9368
66778,Treece,Kansas,KS,Cherokee,37.0005,-94.8409
66801,Emporia,Kansas,KS,Lyon,38.4184,-96.1871
66838,Burdick,Kansas,KS,Morris,38.5674,-96.8396
66839,Burlington,Kansas,KS,Coffey,38.2363,-95.7336
66840,Burns,Kansas,KS,Marion,38.1222,-96.8634
66845,Cottonwood Falls,Kansas,KS,Chase,38.3565,-96.5418
66849,Dwight,Kansas,KS,Morris,38.8389,-96.5802
66860,Madison,Kansas,KS,Greenwood,38.1278,-96.1213
66901,Concordia,Kansas,KS,Cloud,39.5516,-97.6568
66932,Athol,Kansas,KS,Smith,39.7719,-98.9077
66935,Belleville,Kansas,KS,Republic,39.8241,-97.629
66936,Burr Oak,Kansas,KS,Jewell,39.8932,-98.3499
66937,Clifton,Kansas,KS,Washington,39.6201,-97.2611
66942,Formoso,Kansas,KS,Jewell,39.7795,-97.9889
66955,Mahaska,Kansas,KS,Washington,39.9845,-97.3453
67001,Andale,Kansas,KS,Sedgwick,37.7797,-97.6366
67002,Andover,Kansas,KS,Butler,37.6985,-97.1179
67003,Anthony,Kansas,KS,Harper,37.1512,-98.0285
67005,Arkansas City,Kansas,KS,Cowley,37.0676,-97.0357
67008,Atlanta,Kansas,KS,Cowley,37.4343,-96.7661
67012,Beaumont,Kansas,KS,Butler,37.658,-96.5329
67013,Belle Plaine,Kansas,KS,Sumner,37.4052,-97.2852
67021,Byers,Kansas,KS,Pratt,37.7847,-98.9017
67022,Caldwell,Kansas,KS,Sumner,37.0452,-97.6247
67024,Cedar Vale,Kansas,KS,Chautauqua,37.1265,-96.4701
67028,Coats,Kansas,KS,Pratt,37.5125,-98.8504
67029,Coldwater,Kansas,KS,Comanche,37.2479,-99.3115
67031,Conway Springs,Kansas,KS,Sumner,37.3903,-97.6284
67035,Cunningham,Kansas,KS,Kingman,37.6309,-98.3564
67053,Goessel,Kansas,KS,Marion,38.2468,-97.3463
67054,Greensburg,Kansas,KS,Kiowa,37.6084,-99.3011
67057,Hardtner,Kansas,KS,Barber,37.03,-98.6547
67111,Murdock,Kansas,KS,Kingman,37.6099,-97.9503
67138,Sharon,Kansas,KS,Barber,37.2492,-98.4142
67301,Independence,Kansas,KS,Montgomery,37.2292,-95.7165
67330,Altamont,Kansas,KS,Labette,37.1873,-95.2983
67345,Elk Falls,Kansas,KS,Elk,37.3745,-96.1959
67355,Niotaze,Kansas,KS,Chautauqua,37.037,-96.0121
67401,Salina,Kansas,KS,Saline,38.8237,-97.6421
67410,Abilene,Kansas,KS,Dickinson,38.9371,-97.2063
67418,Barnard,Kansas,KS,Lincoln,39.1816,-98.0711
67427,Bushton,Kansas,KS,Rice,38.5018,-98.4016
67430,Cawker City,Kansas,KS,Mitchell,39.5115,-98.4335
67439,Ellsworth,Kansas,KS,Ellsworth,38.7312,-98.2057
67457,Little River,Kansas,KS,Rice,38.4079,-98.0113
67467,Minneapolis,Kansas,KS,Ottawa,39.1295,-97.6688
67476,Roxbury,Kansas,KS,McPherson,38.5508,-97.4303
67481,Sylvan Grove,Kansas,KS,Lincoln,39.0324,-98.373
67501,Hutchinson,Kansas,KS,Reno,38.055,-97.9311
67511,Albert,Kansas,KS,Barton,38.4528,-99.0115
67512,Alden,Kansas,KS,Rice,38.2343,-98.3112
67513,Alexander,Kansas,KS,Rush,38.457,-99.5378
67515,Arnold,Kansas,KS,Ness,38.6403,-100.0462
67529,Garfield,Kansas,KS,Pawnee,38.0649,-99.2374
67545,Hudson,Kansas,KS,Stafford,38.1485,-98.6408
67563,Offerle,Kansas,KS,Edwards,37.8828,-99.5498
67601,Hays,Kansas,KS,Ellis,38.8782,-99.3348
67622,Almena,Kansas,KS,Norton,39.8891,-99.7042
67623,Alton,Kansas,KS,Osborne,39.4514,-98.9539
67625,Bogue,Kansas,KS,Graham,39.3782,-99.6788
67626,Bunker Hill,Kansas,KS,Russell,38.8758,-98.704
67629,Clayton,Kansas,KS,Norton,39.7375,-100.1776
67631,Collyer,Kansas,KS,Trego,39.0038,-100.0862
67639,Glade,Kansas,KS,Phillips,39.6704,-99.2996
67650,Morland,Kansas,KS,Graham,39.3229,-100.0733
67656,Ogallah,Kansas,KS,Trego,38.9914,-99.7323
67663,Plainville,Kansas,KS,Rooks,39.2308,-99.3008
67701,Colby,Kansas,KS,Thomas,39.383,-101.0442
67730,Atwood,Kansas,KS,Rawlins,39.7926,-101.0318
67731,Bird City,Kansas,KS,Cheyenne,39.7579,-101.5319
67733,Edson,Kansas,KS,Sherman,39.3579,-101.521
67736,Gove,Kansas,KS,Gove,38.887,-100.4867
67740,Hoxie,Kansas,KS,Sheridan,39.3322,-100.4758
67741,Kanorado,Kansas,KS,Sherman,39.3438,-102.0015
67747,Monument,Kansas,KS,Logan,39.079,-101.035
67749,Oberlin,Kansas,KS,Decatur,39.8275,-100.5314
67756,Saint Francis,Kansas,KS,Cheyenne,39.6804,-101.9093
67758,Sharon Springs,Kansas,KS,Wallace,38.8857,-101.7431
67801,Dodge City,Kansas,KS,Ford,37.7569,-100.0241
67831,Ashland,Kansas,KS,Clark,37.1823,-99.759
67836,Coolidge,Kansas,KS,Hamilton,38.0215,-102.007
67837,Copeland,Kansas,KS,Gray,37.568,-100.6148
67838,Deerfield,Kansas,KS,Kearny,38.0068,-101.1431
67839,Dighton,Kansas,KS,Lane,38.4742,-100.4647
67844,Fowler,Kansas,KS,Meade,37.3542,-100.1981
67853,Ingalls,Kansas,KS,Gray,37.8293,-100.5143
67854,Jetmore,Kansas,KS,Hodgeman,38.0738,-99.9327
67855,Johnson,Kansas,KS,Stanton,37.5694,-101.7194
67857,Kendall,Kansas,KS,Hamilton,37.9347,-101.546
67859,Kismet,Kansas,KS,Seward,37.2042,-100.7014
67861,Leoti,Kansas,KS,Wichita,38.4987,-101.3589
67870,Satanta,Kansas,KS,Haskell,37.4409,-100.9691
67871,Scott City,Kansas,KS,Scott,38.4823,-100.9064
67879,Tribune,Kansas,KS,Greeley,38.4962,-101.7656
67880,Ulysses,Kansas,KS,Grant,37.5792,-101.3488
67950,Elkhart,Kansas,KS,Morton,37.0154,-101.9012
67951,Hugoton,Kansas,KS,Stevens,37.1682,-101.3346
67953,Richfield,Kansas,KS,Morton,37.2834,-101.7004
68001,Abie,Nebraska,NE,Butler,41.3479,-96.9563
68002,Arlington,Nebraska,NE,Washington,41.4417,-96.307
68003,Ashland,Nebraska,NE,Saunders,41.0541,-96.3904
68004,Bancroft,Nebraska,NE,Cuming,42.0267,-96.6171
68019,Craig,Nebraska,NE,Burt,41.7715,-96.3924
68065,Valparaiso,Nebraska,NE,Saunders,41.0843,-96.8091
68301,Adams,Nebraska,NE,Gage,40.4576,-96.5396
68303,Alexandria,Nebraska,NE,Thayer,40.2614,-97.4039
68313,Beaver Crossing,Nebraska,NE,Seward,40.7887,-97.2914
68316,Benedict,Nebraska,NE,York,41.0033,-97.6029
68320,Brock,Nebraska,NE,Nemaha,40.4772,-95.9801
68323,Burchard,Nebraska,NE,Pawnee,40.1475,-96.3503
68333,Crete,Nebraska,NE,Saline,40.6193,-96.9567
68335,Davenport,Nebraska,NE,Thayer,40.3108,-97.805
68337,Dawson,Nebraska,NE,Richardson,40.1377,-95.8341
68342,Diller,Nebraska,NE,Jefferson,40.1192,-96.9495
68365,Grafton,Nebraska,NE,Fillmore,40.6402,-97.7403
68454,Unadilla,Nebraska,NE,Otoe,40.6917,-96.2825
68503,Lincoln,Nebraska,NE,Lancaster,40.8233,-96.6766
68601,Columbus,Nebraska,NE,Platte,41.4297,-97.3684
68620,Albion,Nebraska,NE,Boone,41.7049,-97.9991
68622,Bartlett,Nebraska,NE,Wheeler,41.8697,-98.5567
68628,Clarks,Nebraska,NE,Merrick,41.2328,-97.8461
68629,Clarkson,Nebraska,NE,Colfax,41.6961,-97.1051
68636,Elgin,Nebraska,NE,Antelope,41.9732,-98.0751
68669,Ulysses,Nebraska,NE,Butler,41.0791,-97.1984
68701,Norfolk,Nebraska,NE,Madison,42.0329,-97.4229
68710,Allen,Nebraska,NE,Dixon,42.4437,-96.8574
68711,Amelia,Nebraska,NE,Holt,42.1809,-99.008
68713,Atkinson,Nebraska,NE,Holt,42.5483,-98.9761
68714,Bassett,Nebraska,NE,Rock,42.5763,-99.5387
68718,Bloomfield,Nebraska,NE,Knox,42.5978,-97.6545
68720,Brunswick,Nebraska,NE,Antelope,42.3459,-98.0123
68723,Carroll,Nebraska,NE,Wayne,42.277,-97.1926
68735,Ewing,Nebraska,NE,Holt,42.1851,-98.3981
68739,Hartington,Nebraska,NE,Cedar,42.6235,-97.2837
68753,Mills,Nebraska,NE,Keya Paha,42.9225,-99.4466
68778,Springview,Nebraska,NE,Keya Paha,42.8488,-99.8061
68801,Grand Island,Nebraska,NE,Hall,40.9219,-98.3411
68812,Amherst,Nebraska,NE,Buffalo,40.8495,-99.2609
68813,Anselmo,Nebraska,NE,Custer,41.6208,-99.8644
68814,Ansley,Nebraska,NE,Custer,41.3019,-99.3645
68817,Ashton,Nebraska,NE,Sherman,41.2672,-98.8034
68821,Brewster,Nebraska,NE,Blaine,41.9467,-99.8292
68823,Burwell,Nebraska,NE,Garfield,41.808,-99.0995
68825,Callaway,Nebraska,NE,Custer,41.2485,-99.9932
68828,Comstock,Nebraska,NE,Custer,41.5606,-99.2504
68834,Eddyville,Nebraska,NE,Dawson,41.0079,-99.681
68840,Gibbon,Nebraska,NE,Buffalo,40.7444,-98.8543
68842,Greeley,Nebraska,NE,Greeley,41.5526,-98.53
68873,Saint Paul,Nebraska,NE,Howard,41.2242,-98.444
68879,Taylor,Nebraska,NE,Loup,41.9141,-99.4543
68901,Hastings,Nebraska,NE,Adams,40.5877,-98.3911
68920,Alma,Nebraska,NE,Harlan,40.1189,-99.3601
68922,Arapahoe,Nebraska,NE,Furnas,40.3027,-99.8997
68924,Axtell,Nebraska,NE,Kearney,40.5269,-99.1169
68927,Bertrand,Nebraska,NE,Phelps,40.5608,-99.5759
68928,Bladen,Nebraska,NE,Webster,40.299,-98.6046
68939,Franklin,Nebraska,NE,Franklin,40.1052,-98.9469
68957,Lawrence,Nebraska,NE,Nuckolls,40.2767,-98.2402
69001,Mc Cook,Nebraska,NE,Red Willow,40.2049,-100.6279
69021,Benkelman,Nebraska,NE,Dundy,40.098,-101.5344
69023,Champion,Nebraska,NE,Chase,40.46,-101.7485
69025,Curtis,Nebraska,NE,Frontier,40.6131,-100.5104
69028,Eustis,Nebraska,NE,Frontier,40.6625,-100.0296
69030,Haigler,Nebraska,NE,Dundy,40.0642,-101.9371
69032,Hayes Center,Nebraska,NE,Hayes,40.5173,-101.0252
69036,Lebanon,Nebraska,NE,Red Willow,40.0506,-100.2763
69044,Trenton,Nebraska,NE,Hitchcock,40.1681,-101.0201
69045,Wauneta,Nebraska,NE,Chase,40.4409,-101.3812
69101,North Platte,Nebraska,NE,Lincoln,41.1326,-100.7746
69121,Arthur,Nebraska,NE,Arthur,41.574,-101.6931
69122,Big Springs,Nebraska,NE,Deuel,41.0696,-102.0933
69123,Brady,Nebraska,NE,Lincoln,41.0515,-100.3736
69125,Broadwater,Nebraska,NE,Morrill,41.5825,-102.8225
69128,Bushnell,Nebraska,NE,Kimball,41.2139,-103.9075
69129,Chappell,Nebraska,NE,Deuel,41.0966,-102.4523
69132,Dickens,Nebraska,NE,Lincoln,40.8041,-101.0149
69133,Dix,Nebraska,NE,Kimball,41.227,-103.4796
69134,Elsie,Nebraska,NE,Perkins,40.8596,-101.37
69135,Elsmere,Nebraska,NE,Cherry,42.2403,-100.2595
69141,Gurley,Nebraska,NE,Cheyenne,41.315,-102.9835
69142,Halsey,Nebraska,NE,Thomas,41.9291,-100.2955
69144,Keystone,Nebraska,NE,Keith,41.2621,-101.6282
69147,Lewellen,Nebraska,NE,Garden,41.3435,-102.1396
69152,Mullen,Nebraska,NE,Hooker,42.0163,-101.0542
69163,Stapleton,Nebraska,NE,Logan,41.4888,-100.4831
69165,Sutherland,Nebraska,NE,Lincoln,41.1557,-101.136
69167,Tryon,Nebraska,NE,McPherson,41.5732,-101.0175
69168,Venango,Nebraska,NE,Perkins,40.8073,-101.9839
69201,Valentine,Nebraska,NE,Cherry,42.8062,-100.6215
69211,Cody,Nebraska,NE,Cherry,42.825,-101.2913
69214,Johnstown,Nebraska,NE,Brown,42.5717,-100.0582
69218,Merriman,Nebraska,NE,Cherry,42.6419,-101.7583
69220,Sparks,Nebraska,NE,Cherry,42.9411,-100.256
69301,Alliance,Nebraska,NE,Box Butte,42.1149,-102.888
69333,Ashby,Nebraska,NE,Grant,41.9776,-101.9636
69334,Bayard,Nebraska,NE,Morrill,41.7579,-103.3019
69337,Chadron,Nebraska,NE,Dawes,42.8193,-102.9953
69339,Crawford,Nebraska,NE,Dawes,42.6758,-103.4053
69341,Gering,Nebraska,NE,Scotts Bluff,41.822,-103.6629
69343,Gordon,Nebraska,NE,Sheridan,42.8068,-102.2049
69345,Harrisburg,Nebraska,NE,Banner,41.5531,-103.7111
69346,Harrison,Nebraska,NE,Sioux,42.6872,-103.8827
69347,Hay Springs,Nebraska,NE,Sheridan,42.6401,-102.6756
69351,Lakeside,Nebraska,NE,Sheridan,42.0496,-102.4437
69365,Whiteclay,Nebraska,NE,Sheridan,42.9969,-102.5546
69366,Whitman,Nebraska,NE,Grant,41.9584,-101.5216
70001,Metairie,Louisiana,LA,Jefferson Parish,29.9871,-90.1695
70030,Des Allemands,Louisiana,LA,St. Charles,29.8134,-90.4407
70036,Barataria,Louisiana,LA,Jefferson Parish,29.6964,-90.1122
70038,Boothville,Louisiana,LA,Plaquemines Parish,29.3079,-89.3814
70051,Garyville,Louisiana,LA,St. John the Baptist,30.0535,-90.6201
70082,Pointe A La Hache,Louisiana,LA,Plaquemines Parish,29.542,-89.7512
70085,Saint Bernard,Louisiana,LA,St. Bernard,29.8611,-89.8364
70301,Thibodaux,Louisiana,LA,Lafourche,29.7992,-90.8096
70339,Pierre Part,Louisiana,LA,Assumption,29.9476,-91.1885
70343,Bourg,Louisiana,LA,Terrebonne,29.5485,-90.6087
70354,Galliano,Louisiana,LA,Lafourche,29.4311,-90.2981
70358,Grand Isle,Louisiana,LA,Jefferson Parish,29.2297,-90.0088
70401,Hammond,Louisiana,LA,Tangipahoa,30.5191,-90.4879
70420,Abita Springs,Louisiana,LA,St. Tammany,30.4837,-90.0041
70427,Bogalusa,Louisiana,LA,Washington,30.7733,-89.8653
70436,Fluker,Louisiana,LA,Tangipahoa,30.8128,-90.5207
70469,Slidell,Louisiana,LA,St. Tammany,30.2752,-89.7812
70501,Lafayette,Louisiana,LA,Lafayette,30.2361,-92.0083
70510,Abbeville,Louisiana,LA,Vermilion,29.9466,-92.2416
70513,Avery Island,Louisiana,LA,Iberia,29.8981,-91.9062
70514,Baldwin,Louisiana,LA,St. Mary,29.8488,-91.5458
70515,Basile,Louisiana,LA,Evangeline,30.4978,-92.5736
70526,Crowley,Louisiana,LA,Acadia,30.2148,-92.3777
70549,Lake Arthur,Louisiana,LA,Jefferson Davis,30.091,-92.6825
70550,Lawtell,Louisiana,LA,St. Landry,30.5165,-92.1841
70576,Pine Prairie,Louisiana,LA,Evangeline,30.7831,-92.4163
70601,Lake Charles,Louisiana,LA,Calcasieu,30.2285,-93.188
70631,Cameron,Louisiana,LA,Cameron,29.7911,-93.438
70632,Creole,Louisiana,LA,Cameron,29.8646,-93.0033
70633,Dequincy,Louisiana,LA,Calcasieu,30.4211,-93.4151
70634,Deridder,Louisiana,LA,Beauregard,30.8287,-93.2685
70637,Dry Creek,Louisiana,LA,Beauregard,30.6859,-92.9843
70640,Fenton,Louisiana,LA,Jefferson Davis,30.3655,-92.9122
70653,Merryville,Louisiana,LA,Beauregard,30.6716,-93.5613
70704,Baker,Louisiana,LA,East Baton Rouge Parish,30.5159,-91.0804
70712,Angola,Louisiana,LA,West Feliciana,30.9656,-91.5979
70721,Carville,Louisiana,LA,Iberville,30.2184,-91.0925
70722,Clinton,Louisiana,LA,East Feliciana,30.8249,-90.9331
70729,Erwinville,Louisiana,LA,West Baton Rouge,30.548,-91.4187
70750,Krotz Springs,Louisiana,LA,St. Landry,30.5379,-91.7563
71001,Arcadia,Louisiana,LA,Bienville,32.5556,-92.9245
71002,Ashland,Louisiana,LA,Natchitoches,32.1378,-93.0906
71004,Belcher,Louisiana,LA,Caddo Parish,32.7544,-93.8508
71007,Bethany,Louisiana,LA,Caddo Parish,32.3662,-94.0034
71018,Cotton Valley,Louisiana,LA,Webster,32.819,-93.4259
71023,Doyline,Louisiana,LA,Webster,32.49,-93.3996
71027,Frierson,Louisiana,LA,De Soto,32.245,-93.6915
71038,Haynesville,Louisiana,LA,Claiborne,32.9278,-93.0691
71049,Logansport,Louisiana,LA,De Soto,31.9943,-93.9627
71063,Pelican,Louisiana,LA,De Soto,31.8966,-93.5634
71066,Powhatan,Louisiana,LA,Natchitoches,31.8741,-93.1966
71201,Monroe,Louisiana,LA,Ouachita Parish,32.5286,-92.1061
71218,Archibald,Louisiana,LA,Richland,32.3632,-91.7693
71220,Bastrop,Louisiana,LA,Morehouse,32.7894,-91.9078
71222,Bernice,Louisiana,LA,Union,32.8221,-92.6579
71226,Chatham,Louisiana,LA,Jackson,32.2922,-92.4374
71227,Choudrant,Louisiana,LA,Lincoln,32.5556,-92.5224
71237,Epps,Louisiana,LA,West Carroll,32.6161,-91.4913
71243,Fort Necessity,Louisiana,LA,Franklin,32.0434,-91.8257
71250,Jones,Louisiana,LA,Morehouse,32.9663,-91.5965
71254,Lake Providence,Louisiana,LA,East Carroll,32.8071,-91.1906
71260,Marion,Louisiana,LA,Union,32.8716,-92.2862
71284,Tallulah,Louisiana,LA,Madison,32.4085,-91.1868
71301,Alexandria,Louisiana,LA,Rapides,31.2885,-92.4633
71316,Acme,Louisiana,LA,Concordia,31.3016,-91.8216
71327,Cottonport,Louisiana,LA,Avoyelles,30.9862,-92.0581
71342,Jena,Louisiana,LA,La Salle,31.6748,-92.1137
71357,Newellton,Louisiana,LA,Tensas,32.0656,-91.2578
71377,Wildsville,Louisiana,LA,Concordia,31.6094,-91.7808
71403,Anacoco,Louisiana,LA,Vernon,31.2149,-93.3829
71404,Atlanta,Louisiana,LA,Winn,31.776,-92.7958
71417,Colfax,Louisiana,LA,Grant,31.5079,-92.6568
71422,Dodson,Louisiana,LA,Winn,32.0701,-92.6783
71426,Fisher,Louisiana,LA,Sabine,31.4937,-93.4602
71428,Flora,Louisiana,LA,Natchitoches,31.6124,-93.098
71433,Glenmora,Louisiana,LA,Rapides,31.0262,-92.616
71435,Grayson,Louisiana,LA,Caldwell,32.067,-92.1698
71474,Simpson,Louisiana,LA,Vernon,31.257,-93.017
71479,Tullos,Louisiana,LA,La Salle,31.8569,-92.374
71601,Pine Bluff,Arkansas,AR,Jefferson,34.209,-91.9859
71630,Arkansas City,Arkansas,AR,Desha,33.6143,-91.2325
71631,Banks,Arkansas,AR,Bradley,33.5497,-92.2604
71635,Crossett,Arkansas,AR,Ashley,33.156,-91.9975
71639,Dumas,Arkansas,AR,Desha,33.8921,-91.4861
71640,Eudora,Arkansas,AR,Chicot,33.1213,-91.2716
71652,Kingsland,Arkansas,AR,Cleveland,33.86,-92.3014
71655,Monticello,Arkansas,AR,Drew,33.625,-91.7948
71658,Montrose,Arkansas,AR,Ashley,33.3075,-91.5228
71667,Star City,Arkansas,AR,Lincoln,33.9405,-91.8653
71701,Camden,Arkansas,AR,Ouachita,33.5948,-92.8513
71721,Beirne,Arkansas,AR,Clark,33.8887,-93.2041
71724,Calion,Arkansas,AR,Union,33.3261,-92.5464
71725,Carthage,Arkansas,AR,Dallas,34.0751,-92.5554
71752,Mc Neil,Arkansas,AR,Columbia,33.3622,-93.193
71763,Sparkman,Arkansas,AR,Dallas,33.9143,-92.8532
71801,Hope,Arkansas,AR,Hempstead,33.6736,-93.6068
71820,Alleene,Arkansas,AR,Little River,33.7944,-94.2681
71826,Bradley,Arkansas,AR,Lafayette,33.107,-93.6275
71833,Dierks,Arkansas,AR,Howard,34.1323,-94.0152
71834,Doddridge,Arkansas,AR,Miller,33.1054,-93.9543
71840,Genoa,Arkansas,AR,Miller,33.3837,-93.9096
71851,Mineral Springs,Arkansas,AR,Howard,33.8639,-93.9188
71901,Hot Springs National Park,Arkansas,AR,Garland,34.5268,-92.9587
71920,Alpine,Arkansas,AR,Clark,34.229,-93.3791
71932,Board Camp,Arkansas,AR,Polk,34.5372,-94.0972
71935,Caddo Gap,Arkansas,AR,Montgomery,34.3913,-93.7637
